latitude,longitude,acq_date,acq_time,satellite,instrument,confidence,frp,daynight,datetime,timezone,localtime,time_diff,diff_class,rlocaltime,index_right,CUT,reg_order,reg,prov,com,nom_minrel,nom_order
-35.140625,-71.701042,2026-02-25,2120,G19,GOES,30.0,"715,26",D,2026-02-25 21:20,America/Santiago,2026-02-25 18:20,"39,99",48,2026-02-25 18:20,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140778,-71.678162,2026-02-25,2120,G19,GOES,30.0,"413,85",D,2026-02-25 21:20,America/Santiago,2026-02-25 18:20,"39,99",48,2026-02-25 18:20,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.165428,-71.722748,2026-02-25,2120,G19,GOES,30.0,"112,68",D,2026-02-25 21:20,America/Santiago,2026-02-25 18:20,"39,99",48,2026-02-25 18:20,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-38.037548,-72.509796,2026-02-25,2120,G19,GOES,30.0,"23,06",D,2026-02-25 21:20,America/Santiago,2026-02-25 18:20,"39,99",48,2026-02-25 18:20,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-36.420444,-71.359543,2026-02-25,2120,G19,GOES,30.0,"214,29",D,2026-02-25 21:20,America/Santiago,2026-02-25 18:20,"39,99",48,2026-02-25 18:20,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.432747,-72.446205,2026-02-25,2120,G19,GOES,30.0,"43,29",D,2026-02-25 21:20,America/Santiago,2026-02-25 18:20,"39,99",48,2026-02-25 18:20,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-36.420326,-71.382851,2026-02-25,2120,G19,GOES,30.0,"352,31",D,2026-02-25 21:20,America/Santiago,2026-02-25 18:20,"39,99",48,2026-02-25 18:20,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-35.156,-71.686,2026-02-25,2128,G19FRP,GOES,100.0,"1167,40",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.057,-71.248,2026-02-25,2128,G19FRP,GOES,79.0,"77,20",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.155,-71.708,2026-02-25,2128,G19FRP,GOES,100.0,"1353,10",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.082,-71.27,2026-02-25,2128,G19FRP,GOES,74.0,"49,80",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.106,-71.711,2026-02-25,2128,G19FRP,GOES,76.0,"69,40",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.131,-71.687,2026-02-25,2128,G19FRP,GOES,100.0,"531,80",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.131,-71.732,2026-02-25,2128,G19FRP,GOES,96.0,"223,60",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.385,-71.37,2026-02-25,2128,G19FRP,GOES,61.0,"41,40",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-35.131,-71.71,2026-02-25,2128,G19FRP,GOES,100.0,"922,70",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.41,-71.392,2026-02-25,2128,G19FRP,GOES,80.0,"434,40",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.41,-71.415,2026-02-25,2128,G19FRP,GOES,68.0,"262,30",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.41,-71.438,2026-02-25,2128,G19FRP,GOES,85.0,"57,40",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.436,-71.39,2026-02-25,2128,G19FRP,GOES,70.0,"242,80",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.461,-71.389,2026-02-25,2128,G19FRP,GOES,61.0,"114,70",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.396,-72.456,2026-02-25,2128,G19FRP,GOES,86.0,"47,40",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.422,-72.455,2026-02-25,2128,G19FRP,GOES,86.0,"53,70",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-36.41,-71.368,2026-02-25,2128,G19FRP,GOES,66.0,"262,60",D,2026-02-25 21:28,America/Santiago,2026-02-25 18:28,"39,85",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-35.140602,-71.723907,2026-02-25,2130,G19,GOES,30.0,"127,26",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140625,-71.701042,2026-02-25,2130,G19,GOES,30.0,"572,82",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140778,-71.678162,2026-02-25,2130,G19,GOES,30.0,"415,10",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.165428,-71.722748,2026-02-25,2130,G19,GOES,30.0,"126,63",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.1656,-71.676987,2026-02-25,2130,G19,GOES,30.0,"589,70",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,40.0,7307.0,9.0,Maule,Curicó,Sagrada Familia,MAULE,07 Maule
-36.067318,-71.26252,2026-02-25,2130,G19,GOES,30.0,"93,53",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.420444,-71.359543,2026-02-25,2130,G19,GOES,30.0,"189,61",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.037548,-72.509796,2026-02-25,2130,G19,GOES,30.0,"39,04",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.406277,-72.447281,2026-02-25,2130,G19,GOES,30.0,"130,94",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.406513,-72.423279,2026-02-25,2130,G19,GOES,30.0,"105,28",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.432747,-72.446205,2026-02-25,2130,G19,GOES,30.0,"88,15",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-36.420326,-71.382851,2026-02-25,2130,G19,GOES,30.0,"219,69",D,2026-02-25 21:30,America/Santiago,2026-02-25 18:30,"39,82",48,2026-02-25 18:30,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.057,-71.271,2026-02-25,2138,G19FRP,GOES,63.0,"114,10",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.131,-71.71,2026-02-25,2138,G19FRP,GOES,81.0,"724,30",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.155,-71.708,2026-02-25,2138,G19FRP,GOES,93.0,"901,60",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.155,-71.731,2026-02-25,2138,G19FRP,GOES,58.0,"151,70",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.156,-71.686,2026-02-25,2138,G19FRP,GOES,100.0,"742,00",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.18,-71.684,2026-02-25,2138,G19FRP,GOES,52.0,"63,60",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-36.032,-71.226,2026-02-25,2138,G19FRP,GOES,75.0,"74,70",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.032,-71.249,2026-02-25,2138,G19FRP,GOES,56.0,"58,20",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.131,-71.687,2026-02-25,2138,G19FRP,GOES,90.0,"524,50",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.41,-71.368,2026-02-25,2138,G19FRP,GOES,60.0,"233,80",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.057,-71.248,2026-02-25,2138,G19FRP,GOES,70.0,"54,00",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.41,-71.415,2026-02-25,2138,G19FRP,GOES,57.0,"174,80",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.435,-71.414,2026-02-25,2138,G19FRP,GOES,65.0,"174,00",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.436,-71.39,2026-02-25,2138,G19FRP,GOES,85.0,"289,30",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.461,-71.389,2026-02-25,2138,G19FRP,GOES,72.0,"138,90",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.027,-72.519,2026-02-25,2138,G19FRP,GOES,84.0,"52,50",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.396,-72.432,2026-02-25,2138,G19FRP,GOES,94.0,"131,40",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.396,-72.456,2026-02-25,2138,G19FRP,GOES,96.0,"165,50",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.422,-72.431,2026-02-25,2138,G19FRP,GOES,86.0,"76,20",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.422,-72.455,2026-02-25,2138,G19FRP,GOES,92.0,"111,10",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-36.41,-71.392,2026-02-25,2138,G19FRP,GOES,69.0,"265,50",D,2026-02-25 21:38,America/Santiago,2026-02-25 18:38,"39,69",48,2026-02-25 18:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-35.140602,-71.723907,2026-02-25,2140,G19,GOES,30.0,"166,80",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140625,-71.701042,2026-02-25,2140,G19,GOES,30.0,"724,56",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140778,-71.678162,2026-02-25,2140,G19,GOES,30.0,"422,50",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.165428,-71.722748,2026-02-25,2140,G19,GOES,30.0,"105,17",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.1656,-71.676987,2026-02-25,2140,G19,GOES,30.0,"1053,10",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,40.0,7307.0,9.0,Maule,Curicó,Sagrada Familia,MAULE,07 Maule
-35.190136,-71.69873,2026-02-25,2140,G19,GOES,30.0,"98,27",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-36.067318,-71.26252,2026-02-25,2140,G19,GOES,30.0,"71,10",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.420444,-71.359543,2026-02-25,2140,G19,GOES,30.0,"142,30",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.037548,-72.509796,2026-02-25,2140,G19,GOES,30.0,"39,30",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.272327,-72.931389,2026-02-25,2140,G19,GOES,10.0,"66,40",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.406277,-72.447281,2026-02-25,2140,G19,GOES,30.0,"184,49",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.432747,-72.446205,2026-02-25,2140,G19,GOES,30.0,"174,21",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.432983,-72.422188,2026-02-25,2140,G19,GOES,30.0,"167,48",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-36.420326,-71.382851,2026-02-25,2140,G19,GOES,30.0,"189,45",D,2026-02-25 21:40,America/Santiago,2026-02-25 18:40,"39,65",48,2026-02-25 18:40,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.057,-71.248,2026-02-25,2148,G19FRP,GOES,76.0,"52,40",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-36.032,-71.226,2026-02-25,2148,G19FRP,GOES,61.0,"43,40",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.18,-71.707,2026-02-25,2148,G19FRP,GOES,71.0,"116,80",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.18,-71.684,2026-02-25,2148,G19FRP,GOES,75.0,"66,50",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.131,-71.71,2026-02-25,2148,G19FRP,GOES,100.0,"928,80",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.106,-71.711,2026-02-25,2148,G19FRP,GOES,58.0,"66,50",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.131,-71.732,2026-02-25,2148,G19FRP,GOES,72.0,"206,40",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.131,-71.687,2026-02-25,2148,G19FRP,GOES,96.0,"537,00",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.057,-71.271,2026-02-25,2148,G19FRP,GOES,62.0,"87,30",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.156,-71.686,2026-02-25,2148,G19FRP,GOES,100.0,"1340,60",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.082,-71.27,2026-02-25,2148,G19FRP,GOES,72.0,"34,50",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.155,-71.708,2026-02-25,2148,G19FRP,GOES,100.0,"1417,50",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-36.41,-71.392,2026-02-25,2148,G19FRP,GOES,66.0,"229,40",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.385,-71.37,2026-02-25,2148,G19FRP,GOES,52.0,"29,20",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.422,-72.455,2026-02-25,2148,G19FRP,GOES,98.0,"222,10",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.396,-72.456,2026-02-25,2148,G19FRP,GOES,99.0,"236,00",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.396,-72.432,2026-02-25,2148,G19FRP,GOES,99.0,"232,60",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.262,-72.94,2026-02-25,2148,G19FRP,GOES,88.0,"83,80",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.422,-72.431,2026-02-25,2148,G19FRP,GOES,98.0,"211,80",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.027,-72.519,2026-02-25,2148,G19FRP,GOES,84.0,"52,50",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-36.461,-71.389,2026-02-25,2148,G19FRP,GOES,71.0,"129,50",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.436,-71.39,2026-02-25,2148,G19FRP,GOES,79.0,"224,00",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.41,-71.438,2026-02-25,2148,G19FRP,GOES,82.0,"46,80",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.235,-72.941,2026-02-25,2148,G19FRP,GOES,83.0,"53,50",D,2026-02-25 21:48,America/Santiago,2026-02-25 18:48,"39,52",48,2026-02-25 18:50,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-36.067318,-71.26252,2026-02-25,2150,G19,GOES,30.0,"64,31",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,117.0,7401.0,9.0,Maule,Linares,Linares,MAULE,07 Maule
-35.140602,-71.723907,2026-02-25,2150,G19,GOES,30.0,"161,67",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140625,-71.701042,2026-02-25,2150,G19,GOES,30.0,"714,28",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.140778,-71.678162,2026-02-25,2150,G19,GOES,30.0,"401,18",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,265.0,7103.0,9.0,Maule,Talca,Curepto,MAULE,07 Maule
-35.165428,-71.722748,2026-02-25,2150,G19,GOES,30.0,"114,84",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-35.190136,-71.69873,2026-02-25,2150,G19,GOES,30.0,"79,76",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,41.0,7107.0,9.0,Maule,Talca,Pencahue,MAULE,07 Maule
-36.420326,-71.382851,2026-02-25,2150,G19,GOES,30.0,"171,72",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-36.420444,-71.359543,2026-02-25,2150,G19,GOES,30.0,"166,17",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,114.0,7404.0,9.0,Maule,Linares,Parral,MAULE,07 Maule
-38.037548,-72.509796,2026-02-25,2150,G19,GOES,30.0,"30,54",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,215.0,9204.0,12.0,La Araucanía,Malleco,Ercilla,ARAUC,09 La Araucanía
-38.27211,-72.907478,2026-02-25,2150,G19,GOES,30.0,"121,84",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.272327,-72.931389,2026-02-25,2150,G19,GOES,30.0,"139,52",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,208.0,9207.0,12.0,La Araucanía,Malleco,Lumaco,ARAUC,09 La Araucanía
-38.406277,-72.447281,2026-02-25,2150,G19,GOES,30.0,"211,47",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.432747,-72.446205,2026-02-25,2150,G19,GOES,30.0,"294,48",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
-38.432983,-72.422188,2026-02-25,2150,G19,GOES,30.0,"203,97",D,2026-02-25 21:50,America/Santiago,2026-02-25 18:50,"39,49",48,2026-02-25 18:50,219.0,9113.0,12.0,La Araucanía,Cautín,Perquenco,ARAUC,09 La Araucanía
